1,-1,1110,457,133,431,0.940003,-1,-1,-1
1,-1,17,330,103,246,0.94907,-1,-1,-1
1,-1,1206,292,72,235,0.953311,-1,-1,-1
2,-1,1110,457,133,432,0.939539,-1,-1,-1
2,-1,17,329,104,247,0.948654,-1,-1,-1
2,-1,1206,292,73,235,0.953016,-1,-1,-1
3,-1,1110,457,133,432,0.939414,-1,-1,-1
3,-1,19,329,97,247,0.948513,-1,-1,-1
3,-1,1206,292,73,236,0.952437,-1,-1,-1
4,-1,1110,456,133,432,0.943111,-1,-1,-1
4,-1,21,329,94,247,0.945487,-1,-1,-1
4,-1,1206,292,73,235,0.950625,-1,-1,-1
5,-1,24,329,91,247,0.94043,-1,-1,-1
5,-1,1207,293,75,234,0.94296,-1,-1,-1
5,-1,1101,454,139,430,0.946373,-1,-1,-1
6,-1,1206,294,78,231,0.914371,-1,-1,-1
6,-1,28,328,90,247,0.936246,-1,-1,-1
6,-1,1089,455,158,427,0.939235,-1,-1,-1
7,-1,1081,458,151,418,0.902251,-1,-1,-1
7,-1,1208,295,78,230,0.917122,-1,-1,-1
7,-1,30,328,91,247,0.92911,-1,-1,-1
8,-1,1212,296,75,228,0.920173,-1,-1,-1
8,-1,1070,455,148,424,0.925955,-1,-1,-1
8,-1,31,327,92,247,0.927955,-1,-1,-1
9,-1,1062,456,150,422,0.929904,-1,-1,-1
9,-1,1217,296,74,227,0.933494,-1,-1,-1
9,-1,31,326,94,246,0.933759,-1,-1,-1
10,-1,1052,455,145,421,0.932661,-1,-1,-1
10,-1,30,326,96,244,0.937684,-1,-1,-1
10,-1,1225,297,71,227,0.941057,-1,-1,-1
11,-1,1225,298,72,226,0.941544,-1,-1,-1
11,-1,30,326,97,243,0.946721,-1,-1,-1
11,-1,1042,456,142,419,0.9477,-1,-1,-1
12,-1,1225,298,80,225,0.933601,-1,-1,-1
12,-1,1030,457,146,416,0.940055,-1,-1,-1
12,-1,29,325,98,242,0.948206,-1,-1,-1
13,-1,1020,454,147,417,0.943417,-1,-1,-1
13,-1,1225,298,98,224,0.946523,-1,-1,-1
13,-1,28,324,99,241,0.948548,-1,-1,-1
14,-1,1000,455,163,414,0.942775,-1,-1,-1
14,-1,28,323,98,240,0.943018,-1,-1,-1
14,-1,1225,298,112,225,0.9509,-1,-1,-1
15,-1,26,322,100,239,0.934205,-1,-1,-1
15,-1,1225,298,119,223,0.947132,-1,-1,-1
15,-1,976,454,184,412,0.947166,-1,-1,-1
17,-1,23,321,103,236,0.937887,-1,-1,-1
17,-1,1227,298,114,227,0.944623,-1,-1,-1
17,-1,943,451,214,409,0.962866,-1,-1,-1
18,-1,19,322,103,230,0.947612,-1,-1,-1
18,-1,1228,298,111,230,0.95187,-1,-1,-1
18,-1,933,450,221,411,0.962814,-1,-1,-1
19,-1,1232,297,105,232,0.951502,-1,-1,-1
19,-1,17,321,101,232,0.952691,-1,-1,-1
19,-1,930,449,216,413,0.963843,-1,-1,-1
20,-1,1237,297,99,233,0.952286,-1,-1,-1
20,-1,16,320,100,234,0.953806,-1,-1,-1
20,-1,930,449,203,411,0.96198,-1,-1,-1
21,-1,14,320,100,234,0.955559,-1,-1,-1
21,-1,1245,298,91,232,0.957037,-1,-1,-1
21,-1,929,446,185,406,0.957157,-1,-1,-1
22,-1,1255,297,83,234,0.951722,-1,-1,-1
22,-1,929,445,166,403,0.952207,-1,-1,-1
22,-1,12,319,99,235,0.95569,-1,-1,-1
23,-1,929,444,141,405,0.947402,-1,-1,-1
23,-1,1267,298,77,233,0.951009,-1,-1,-1
23,-1,11,318,94,236,0.956481,-1,-1,-1
24,-1,922,442,118,409,0.937518,-1,-1,-1
24,-1,1282,298,67,235,0.95007,-1,-1,-1
24,-1,10,317,86,236,0.956074,-1,-1,-1
25,-1,903,442,112,408,0.939957,-1,-1,-1
25,-1,1286,299,73,236,0.946671,-1,-1,-1
25,-1,9,317,85,234,0.956914,-1,-1,-1
26,-1,884,439,121,408,0.935166,-1,-1,-1
26,-1,1288,299,81,240,0.947425,-1,-1,-1
26,-1,8,316,83,232,0.954896,-1,-1,-1
27,-1,849,441,152,400,0.94396,-1,-1,-1
27,-1,1291,300,85,242,0.946503,-1,-1,-1
27,-1,8,315,83,231,0.955408,-1,-1,-1
28,-1,1293,300,92,244,0.951532,-1,-1,-1
28,-1,814,441,186,395,0.952157,-1,-1,-1
28,-1,7,315,82,228,0.95597,-1,-1,-1
29,-1,790,439,207,395,0.949937,-1,-1,-1
29,-1,1297,301,93,245,0.950729,-1,-1,-1
29,-1,7,315,79,227,0.957287,-1,-1,-1
30,-1,778,439,221,391,0.940389,-1,-1,-1
30,-1,1301,302,93,244,0.951294,-1,-1,-1
30,-1,6,314,78,228,0.956866,-1,-1,-1
31,-1,1303,302,95,245,0.950539,-1,-1,-1
31,-1,6,314,75,231,0.957796,-1,-1,-1
31,-1,773,437,219,391,0.967469,-1,-1,-1
33,-1,1310,304,90,249,0.952122,-1,-1,-1
33,-1,5,313,74,229,0.957152,-1,-1,-1
33,-1,770,435,216,392,0.970508,-1,-1,-1
34,-1,1312,304,87,252,0.952208,-1,-1,-1
34,-1,4,312,73,226,0.962349,-1,-1,-1
34,-1,770,436,210,395,0.967617,-1,-1,-1
35,-1,1316,304,83,253,0.951944,-1,-1,-1
35,-1,4,312,71,222,0.964756,-1,-1,-1
35,-1,769,435,200,395,0.966588,-1,-1,-1
36,-1,1317,305,81,253,0.951918,-1,-1,-1
36,-1,769,435,183,393,0.964659,-1,-1,-1
36,-1,3,312,71,223,0.964863,-1,-1,-1
37,-1,1320,306,78,252,0.954121,-1,-1,-1
37,-1,3,311,69,222,0.958377,-1,-1,-1
37,-1,769,434,164,392,0.963804,-1,-1,-1
38,-1,1,310,70,222,0.954141,-1,-1,-1
38,-1,1322,307,76,252,0.96185,-1,-1,-1
38,-1,769,433,143,393,0.962144,-1,-1,-1
39,-1,767,431,120,396,0.954336,-1,-1,-1
39,-1,0,309,71,223,0.955591,-1,-1,-1
39,-1,1326,307,74,253,0.959765,-1,-1,-1
40,-1,747,430,113,396,0.950265,-1,-1,-1
40,-1,0,309,71,222,0.955961,-1,-1,-1
40,-1,1328,308,75,252,0.95693,-1,-1,-1
41,-1,1330,309,76,252,0.953848,-1,-1,-1
41,-1,0,309,69,220,0.954183,-1,-1,-1
41,-1,732,430,119,396,0.961192,-1,-1,-1
42,-1,1333,309,76,255,0.936783,-1,-1,-1
42,-1,717,428,126,396,0.948346,-1,-1,-1
42,-1,0,309,67,218,0.95316,-1,-1,-1
43,-1,1337,310,81,258,0.947713,-1,-1,-1
43,-1,705,427,130,396,0.956769,-1,-1,-1
43,-1,0,309,67,216,0.957353,-1,-1,-1
44,-1,1340,311,86,258,0.940338,-1,-1,-1
44,-1,682,427,149,392,0.95516,-1,-1,-1
44,-1,0,309,66,215,0.957738,-1,-1,-1
45,-1,1342,312,87,259,0.946812,-1,-1,-1
45,-1,670,426,161,389,0.955927,-1,-1,-1
45,-1,0,309,66,214,0.956345,-1,-1,-1
46,-1,1342,313,87,261,0.947801,-1,-1,-1
46,-1,0,308,65,217,0.952922,-1,-1,-1
46,-1,660,426,169,388,0.958138,-1,-1,-1
47,-1,1343,314,86,263,0.951349,-1,-1,-1
47,-1,0,307,64,219,0.952214,-1,-1,-1
47,-1,652,424,174,389,0.963492,-1,-1,-1
49,-1,0,306,59,215,0.942824,-1,-1,-1
49,-1,1348,314,85,269,0.954145,-1,-1,-1
49,-1,656,422,157,394,0.96302,-1,-1,-1
50,-1,0,307,53,212,0.940953,-1,-1,-1
50,-1,1350,315,88,268,0.95702,-1,-1,-1
50,-1,656,421,145,394,0.963423,-1,-1,-1
51,-1,0,306,50,214,0.936544,-1,-1,-1
51,-1,656,420,131,387,0.944102,-1,-1,-1
51,-1,1356,316,88,268,0.957983,-1,-1,-1
52,-1,0,306,46,215,0.928589,-1,-1,-1
52,-1,654,419,116,387,0.953145,-1,-1,-1
52,-1,1362,317,87,267,0.958554,-1,-1,-1
53,-1,0,306,41,215,0.922681,-1,-1,-1
53,-1,641,418,112,383,0.934981,-1,-1,-1
53,-1,1368,317,88,267,0.959987,-1,-1,-1
