1,-1,548,876,208,204,0.908992,-1,-1,-1
1,-1,778,214,123,400,0.933079,-1,-1,-1
2,-1,544,874,213,206,0.906157,-1,-1,-1
2,-1,778,214,123,400,0.931796,-1,-1,-1
3,-1,542,878,216,202,0.895947,-1,-1,-1
3,-1,778,215,122,398,0.928124,-1,-1,-1
4,-1,540,884,207,196,0.895425,-1,-1,-1
4,-1,778,215,117,399,0.921463,-1,-1,-1
5,-1,779,213,114,401,0.898317,-1,-1,-1
5,-1,538,876,192,204,0.901186,-1,-1,-1
6,-1,539,854,184,226,0.84723,-1,-1,-1
6,-1,781,209,116,405,0.877435,-1,-1,-1
8,-1,777,205,116,410,0.872469,-1,-1,-1
8,-1,574,827,142,253,0.879152,-1,-1,-1
9,-1,772,203,111,408,0.854641,-1,-1,-1
9,-1,582,816,144,264,0.884374,-1,-1,-1
10,-1,761,202,118,402,0.896115,-1,-1,-1
10,-1,580,805,163,275,0.905674,-1,-1,-1
11,-1,740,201,138,396,0.895275,-1,-1,-1
11,-1,584,797,174,283,0.903931,-1,-1,-1
12,-1,722,199,156,395,0.893557,-1,-1,-1
12,-1,592,789,179,291,0.904608,-1,-1,-1
13,-1,596,781,182,299,0.913407,-1,-1,-1
13,-1,703,198,173,390,0.936184,-1,-1,-1
14,-1,598,770,195,310,0.918072,-1,-1,-1
14,-1,703,195,172,392,0.941403,-1,-1,-1
15,-1,599,763,200,317,0.920419,-1,-1,-1
15,-1,710,193,164,394,0.940359,-1,-1,-1
16,-1,605,756,199,324,0.93708,-1,-1,-1
16,-1,714,191,159,395,0.946012,-1,-1,-1
17,-1,722,192,149,392,0.940336,-1,-1,-1
17,-1,609,749,204,331,0.949185,-1,-1,-1
18,-1,724,190,145,394,0.939042,-1,-1,-1
18,-1,611,740,207,340,0.954426,-1,-1,-1
19,-1,719,186,145,397,0.941236,-1,-1,-1
19,-1,611,731,212,349,0.956463,-1,-1,-1
20,-1,610,721,221,359,0.944098,-1,-1,-1
20,-1,712,184,143,394,0.95151,-1,-1,-1
21,-1,705,184,138,386,0.952375,-1,-1,-1
21,-1,615,710,217,370,0.95522,-1,-1,-1
22,-1,697,181,129,377,0.947136,-1,-1,-1
22,-1,616,699,219,381,0.96085,-1,-1,-1
24,-1,681,178,131,380,0.957919,-1,-1,-1
24,-1,620,676,219,404,0.960752,-1,-1,-1
25,-1,676,176,135,380,0.955242,-1,-1,-1
25,-1,622,666,218,413,0.959278,-1,-1,-1
26,-1,625,659,215,420,0.961644,-1,-1,-1
26,-1,671,173,136,383,0.963956,-1,-1,-1
27,-1,628,650,211,428,0.958335,-1,-1,-1
27,-1,666,169,137,384,0.963124,-1,-1,-1
28,-1,629,641,209,436,0.958806,-1,-1,-1
28,-1,664,166,135,385,0.962552,-1,-1,-1
29,-1,631,631,205,449,0.959779,-1,-1,-1
29,-1,662,161,134,388,0.966504,-1,-1,-1
30,-1,633,622,200,456,0.960909,-1,-1,-1
30,-1,662,159,131,386,0.966066,-1,-1,-1
31,-1,634,613,198,464,0.963009,-1,-1,-1
31,-1,663,155,127,387,0.964902,-1,-1,-1
32,-1,635,602,195,477,0.958436,-1,-1,-1
32,-1,663,152,125,384,0.966492,-1,-1,-1
33,-1,637,594,193,484,0.957124,-1,-1,-1
33,-1,663,150,125,381,0.966279,-1,-1,-1
34,-1,637,584,193,496,0.952186,-1,-1,-1
34,-1,665,146,123,382,0.959708,-1,-1,-1
35,-1,641,575,190,505,0.951092,-1,-1,-1
35,-1,669,143,120,381,0.961738,-1,-1,-1
36,-1,645,566,188,512,0.960669,-1,-1,-1
36,-1,671,141,118,376,0.967154,-1,-1,-1
37,-1,673,138,118,371,0.961591,-1,-1,-1
37,-1,649,555,185,523,0.961973,-1,-1,-1
38,-1,654,546,184,530,0.957525,-1,-1,-1
38,-1,675,135,118,360,0.959445,-1,-1,-1
40,-1,664,529,178,545,0.959596,-1,-1,-1
40,-1,676,130,120,347,0.962972,-1,-1,-1
41,-1,668,520,177,545,0.954247,-1,-1,-1
41,-1,677,127,120,350,0.963169,-1,-1,-1
42,-1,674,513,174,537,0.954313,-1,-1,-1
42,-1,676,125,120,349,0.964008,-1,-1,-1
43,-1,679,506,172,525,0.957804,-1,-1,-1
43,-1,676,122,120,352,0.965718,-1,-1,-1
44,-1,684,495,173,528,0.95362,-1,-1,-1
44,-1,675,119,121,354,0.964941,-1,-1,-1
45,-1,687,492,174,508,0.961345,-1,-1,-1
45,-1,674,116,120,355,0.963055,-1,-1,-1
46,-1,691,484,172,495,0.957784,-1,-1,-1
46,-1,673,112,120,355,0.961067,-1,-1,-1
47,-1,695,477,172,461,0.950954,-1,-1,-1
47,-1,672,110,119,351,0.959979,-1,-1,-1
48,-1,697,467,173,461,0.95452,-1,-1,-1
48,-1,670,108,119,348,0.962341,-1,-1,-1
49,-1,699,460,174,467,0.955354,-1,-1,-1
49,-1,668,106,118,344,0.96249,-1,-1,-1
50,-1,700,451,177,472,0.955647,-1,-1,-1
50,-1,666,103,116,349,0.959914,-1,-1,-1
51,-1,704,444,173,476,0.950049,-1,-1,-1
51,-1,663,99,117,346,0.963523,-1,-1,-1
52,-1,705,436,171,481,0.963572,-1,-1,-1
52,-1,662,97,116,336,0.964446,-1,-1,-1
53,-1,706,428,171,488,0.9613,-1,-1,-1
53,-1,659,94,116,327,0.961828,-1,-1,-1
54,-1,706,420,169,495,0.959684,-1,-1,-1
54,-1,657,91,117,326,0.961507,-1,-1,-1
56,-1,707,406,167,496,0.95905,-1,-1,-1
56,-1,654,85,117,331,0.964464,-1,-1,-1
57,-1,706,399,165,495,0.958887,-1,-1,-1
57,-1,653,82,117,333,0.964458,-1,-1,-1
58,-1,707,393,162,481,0.963408,-1,-1,-1
58,-1,652,79,117,334,0.963779,-1,-1,-1
59,-1,652,77,116,334,0.961034,-1,-1,-1
59,-1,707,386,159,477,0.964412,-1,-1,-1
60,-1,652,74,115,334,0.957234,-1,-1,-1
60,-1,707,380,156,464,0.958894,-1,-1,-1
61,-1,706,377,156,432,0.948075,-1,-1,-1
61,-1,652,72,114,332,0.957165,-1,-1,-1
62,-1,707,369,155,431,0.955582,-1,-1,-1
62,-1,652,70,114,330,0.95777,-1,-1,-1
63,-1,1137,3,115,273,0.850731,-1,-1,-1
63,-1,707,364,154,435,0.953682,-1,-1,-1
63,-1,652,68,113,329,0.961304,-1,-1,-1
64,-1,1147,2,106,275,0.909462,-1,-1,-1
64,-1,708,359,154,439,0.951305,-1,-1,-1
64,-1,653,65,111,332,0.960812,-1,-1,-1
65,-1,1159,4,94,274,0.944389,-1,-1,-1
65,-1,710,352,153,442,0.950257,-1,-1,-1
65,-1,653,63,110,326,0.960612,-1,-1,-1
66,-1,1302,5,67,252,0.635638,-1,-1,-1
66,-1,1170,5,87,273,0.939371,-1,-1,-1
66,-1,714,347,150,445,0.955332,-1,-1,-1
66,-1,654,61,108,321,0.959082,-1,-1,-1
67,-1,1301,5,72,253,0.89124,-1,-1,-1
67,-1,1181,7,82,272,0.946933,-1,-1,-1
67,-1,715,340,152,452,0.9472,-1,-1,-1
67,-1,654,59,107,311,0.95546,-1,-1,-1
68,-1,1299,8,77,253,0.914642,-1,-1,-1
68,-1,719,335,150,454,0.948308,-1,-1,-1
68,-1,1182,8,90,276,0.95016,-1,-1,-1
68,-1,654,56,107,307,0.956473,-1,-1,-1
69,-1,1298,8,83,256,0.934242,-1,-1,-1
69,-1,1183,10,97,280,0.95356,-1,-1,-1
69,-1,654,55,106,307,0.957691,-1,-1,-1
69,-1,725,329,144,455,0.960814,-1,-1,-1
70,-1,1298,9,87,254,0.938782,-1,-1,-1
70,-1,654,54,105,308,0.953491,-1,-1,-1
70,-1,1183,12,103,284,0.955277,-1,-1,-1
70,-1,728,325,144,451,0.956916,-1,-1,-1
72,-1,1298,12,97,246,0.909493,-1,-1,-1
72,-1,656,54,102,309,0.951757,-1,-1,-1
72,-1,1185,15,109,287,0.952614,-1,-1,-1
72,-1,737,316,141,437,0.956328,-1,-1,-1
73,-1,1300,12,99,245,0.901107,-1,-1,-1
73,-1,655,54,102,311,0.951493,-1,-1,-1
73,-1,1187,17,109,286,0.955748,-1,-1,-1
73,-1,741,311,140,446,0.95969,-1,-1,-1
74,-1,1303,14,97,242,0.852546,-1,-1,-1
74,-1,655,54,103,311,0.950667,-1,-1,-1
74,-1,744,306,140,434,0.952824,-1,-1,-1
74,-1,1190,18,106,288,0.954937,-1,-1,-1
75,-1,1308,15,93,242,0.744369,-1,-1,-1
75,-1,747,302,141,419,0.950173,-1,-1,-1
75,-1,655,54,103,310,0.950975,-1,-1,-1
75,-1,1193,19,103,295,0.95382,-1,-1,-1
76,-1,1316,16,86,240,0.685283,-1,-1,-1
76,-1,655,53,103,310,0.950961,-1,-1,-1
76,-1,1196,20,98,300,0.95401,-1,-1,-1
76,-1,749,298,141,399,0.958355,-1,-1,-1
77,-1,750,293,142,399,0.955288,-1,-1,-1
77,-1,1200,22,93,300,0.955366,-1,-1,-1
77,-1,653,51,103,311,0.955534,-1,-1,-1
78,-1,648,50,106,310,0.95251,-1,-1,-1
78,-1,1203,22,90,300,0.95591,-1,-1,-1
78,-1,751,287,143,404,0.958349,-1,-1,-1
79,-1,643,49,108,309,0.910345,-1,-1,-1
79,-1,1206,24,88,297,0.953323,-1,-1,-1
79,-1,752,283,143,407,0.961815,-1,-1,-1
80,-1,639,50,110,308,0.922781,-1,-1,-1
80,-1,1209,25,87,296,0.951241,-1,-1,-1
80,-1,753,279,142,408,0.961661,-1,-1,-1
81,-1,636,50,111,310,0.948813,-1,-1,-1
81,-1,1213,26,84,296,0.950433,-1,-1,-1
81,-1,753,274,141,411,0.957317,-1,-1,-1
82,-1,635,49,114,312,0.948411,-1,-1,-1
82,-1,1217,27,82,296,0.950681,-1,-1,-1
82,-1,753,270,140,415,0.958006,-1,-1,-1
83,-1,1220,28,83,296,0.939124,-1,-1,-1
83,-1,635,48,115,315,0.941053,-1,-1,-1
83,-1,752,264,141,421,0.95746,-1,-1,-1
84,-1,1222,29,84,295,0.930396,-1,-1,-1
84,-1,634,49,116,315,0.936453,-1,-1,-1
84,-1,751,259,141,421,0.95415,-1,-1,-1
85,-1,1223,30,84,294,0.918961,-1,-1,-1
85,-1,634,48,113,317,0.91968,-1,-1,-1
85,-1,751,256,140,416,0.957142,-1,-1,-1
86,-1,635,47,109,319,0.914228,-1,-1,-1
86,-1,1223,30,82,294,0.92595,-1,-1,-1
86,-1,750,252,139,411,0.957307,-1,-1,-1
88,-1,640,48,91,322,0.907277,-1,-1,-1
88,-1,1223,31,84,295,0.923107,-1,-1,-1
88,-1,749,243,136,409,0.942717,-1,-1,-1
89,-1,643,48,83,323,0.899982,-1,-1,-1
89,-1,1224,31,85,296,0.912645,-1,-1,-1
89,-1,747,239,137,398,0.959569,-1,-1,-1
90,-1,646,50,78,322,0.900751,-1,-1,-1
90,-1,1227,31,83,297,0.901741,-1,-1,-1
90,-1,746,235,138,377,0.94563,-1,-1,-1
91,-1,1228,31,83,297,0.864832,-1,-1,-1
91,-1,649,51,74,321,0.89308,-1,-1,-1
91,-1,747,230,135,375,0.955891,-1,-1,-1
92,-1,1232,33,80,293,0.855829,-1,-1,-1
92,-1,650,52,71,320,0.894027,-1,-1,-1
92,-1,747,226,134,379,0.962139,-1,-1,-1
93,-1,1235,33,78,296,0.853277,-1,-1,-1
93,-1,647,53,73,318,0.895053,-1,-1,-1
93,-1,748,222,133,383,0.962984,-1,-1,-1
94,-1,1239,33,75,300,0.890889,-1,-1,-1
94,-1,646,55,74,316,0.900012,-1,-1,-1
94,-1,749,217,132,387,0.960571,-1,-1,-1
95,-1,1240,33,76,301,0.886961,-1,-1,-1
95,-1,645,57,77,314,0.905214,-1,-1,-1
95,-1,750,212,130,390,0.95772,-1,-1,-1
96,-1,644,58,85,313,0.902454,-1,-1,-1
96,-1,1247,34,72,298,0.902633,-1,-1,-1
96,-1,753,208,128,393,0.958199,-1,-1,-1
97,-1,643,59,91,312,0.910095,-1,-1,-1
97,-1,1250,34,73,300,0.925148,-1,-1,-1
97,-1,754,204,127,392,0.957052,-1,-1,-1
98,-1,642,60,99,310,0.904168,-1,-1,-1
98,-1,1251,35,76,298,0.924305,-1,-1,-1
98,-1,757,200,124,392,0.954232,-1,-1,-1
99,-1,642,62,104,309,0.912268,-1,-1,-1
99,-1,1249,36,82,297,0.924331,-1,-1,-1
99,-1,759,197,123,388,0.962234,-1,-1,-1
100,-1,643,63,108,308,0.914246,-1,-1,-1
100,-1,1256,36,79,299,0.932434,-1,-1,-1
100,-1,762,194,120,385,0.962291,-1,-1,-1
101,-1,644,64,117,308,0.916549,-1,-1,-1
101,-1,1259,37,81,302,0.923758,-1,-1,-1
101,-1,765,189,118,390,0.956775,-1,-1,-1
102,-1,648,65,122,308,0.912535,-1,-1,-1
102,-1,1258,37,85,304,0.931665,-1,-1,-1
102,-1,768,185,118,387,0.958285,-1,-1,-1
104,-1,654,68,129,315,0.906584,-1,-1,-1
104,-1,1257,39,96,301,0.932126,-1,-1,-1
104,-1,772,179,118,364,0.960022,-1,-1,-1
105,-1,657,69,128,319,0.915901,-1,-1,-1
