1,-1,733,202,82,343,0.92941,-1,-1,-1
1,-1,583,564,124,422,0.929922,-1,-1,-1
1,-1,1566,511,207,410,0.944942,-1,-1,-1
2,-1,733,202,82,341,0.922617,-1,-1,-1
2,-1,582,564,125,421,0.93,-1,-1,-1
2,-1,1566,511,207,409,0.941391,-1,-1,-1
3,-1,732,203,83,339,0.922657,-1,-1,-1
3,-1,580,566,127,418,0.925232,-1,-1,-1
3,-1,1567,514,203,402,0.936218,-1,-1,-1
4,-1,576,569,133,405,0.92654,-1,-1,-1
4,-1,731,204,84,337,0.932641,-1,-1,-1
4,-1,1580,512,187,399,0.937529,-1,-1,-1
5,-1,1587,506,171,402,0.918099,-1,-1,-1
5,-1,570,572,141,397,0.923058,-1,-1,-1
5,-1,730,207,83,335,0.925886,-1,-1,-1
6,-1,732,210,81,332,0.926273,-1,-1,-1
6,-1,559,575,152,390,0.929313,-1,-1,-1
6,-1,1589,500,150,409,0.93187,-1,-1,-1
7,-1,553,578,158,393,0.919827,-1,-1,-1
7,-1,733,211,85,334,0.923504,-1,-1,-1
7,-1,1533,494,191,409,0.935898,-1,-1,-1
8,-1,550,582,153,402,0.820043,-1,-1,-1
8,-1,725,214,97,332,0.928815,-1,-1,-1
8,-1,1507,491,205,407,0.940663,-1,-1,-1
9,-1,539,582,156,420,0.926125,-1,-1,-1
9,-1,721,216,104,333,0.934551,-1,-1,-1
9,-1,1484,486,216,407,0.950099,-1,-1,-1
10,-1,527,586,174,431,0.931505,-1,-1,-1
10,-1,1469,483,221,411,0.9466,-1,-1,-1
10,-1,719,219,109,331,0.947439,-1,-1,-1
11,-1,514,589,190,441,0.922143,-1,-1,-1
11,-1,1466,479,217,416,0.945762,-1,-1,-1
11,-1,721,222,109,333,0.952297,-1,-1,-1
12,-1,500,594,205,448,0.916512,-1,-1,-1
12,-1,725,225,108,341,0.943977,-1,-1,-1
12,-1,1467,474,212,420,0.94907,-1,-1,-1
14,-1,474,603,230,449,0.935203,-1,-1,-1
14,-1,732,231,106,350,0.953362,-1,-1,-1
14,-1,1474,467,197,427,0.955435,-1,-1,-1
15,-1,475,607,222,450,0.943514,-1,-1,-1
15,-1,731,235,108,358,0.957575,-1,-1,-1
15,-1,1473,465,192,426,0.958252,-1,-1,-1
16,-1,472,611,218,451,0.951911,-1,-1,-1
16,-1,1473,464,182,414,0.954472,-1,-1,-1
16,-1,731,238,110,364,0.958934,-1,-1,-1
17,-1,464,617,215,446,0.948062,-1,-1,-1
17,-1,1471,461,174,408,0.948309,-1,-1,-1
17,-1,732,241,110,364,0.955471,-1,-1,-1
18,-1,453,621,208,444,0.950979,-1,-1,-1
18,-1,732,245,110,365,0.957374,-1,-1,-1
18,-1,1472,458,160,395,0.957954,-1,-1,-1
19,-1,442,627,200,437,0.95209,-1,-1,-1
19,-1,1472,454,154,392,0.955213,-1,-1,-1
19,-1,732,249,111,367,0.958594,-1,-1,-1
20,-1,429,632,193,431,0.941294,-1,-1,-1
20,-1,1469,450,151,395,0.947346,-1,-1,-1
20,-1,731,252,114,371,0.958629,-1,-1,-1
21,-1,413,637,187,426,0.937952,-1,-1,-1
21,-1,1459,447,152,398,0.944039,-1,-1,-1
21,-1,731,256,115,370,0.957695,-1,-1,-1
22,-1,398,641,171,423,0.932577,-1,-1,-1
22,-1,1452,443,151,403,0.945163,-1,-1,-1
22,-1,732,261,117,368,0.948418,-1,-1,-1
23,-1,387,647,167,417,0.934034,-1,-1,-1
23,-1,1435,438,163,405,0.936799,-1,-1,-1
23,-1,732,264,120,367,0.960317,-1,-1,-1
24,-1,371,652,183,411,0.937696,-1,-1,-1
24,-1,1421,433,169,407,0.943207,-1,-1,-1
24,-1,734,268,121,364,0.962065,-1,-1,-1
25,-1,347,657,204,418,0.938339,-1,-1,-1
25,-1,1410,426,171,414,0.945019,-1,-1,-1
25,-1,735,272,125,362,0.957727,-1,-1,-1
26,-1,307,659,244,421,0.925521,-1,-1,-1
26,-1,1403,422,170,414,0.947591,-1,-1,-1
26,-1,738,275,127,359,0.954599,-1,-1,-1
27,-1,294,663,252,417,0.931233,-1,-1,-1
27,-1,1396,417,171,415,0.944745,-1,-1,-1
27,-1,741,279,127,360,0.953605,-1,-1,-1
28,-1,282,664,260,416,0.916058,-1,-1,-1
28,-1,743,283,129,369,0.941564,-1,-1,-1
28,-1,1391,413,169,412,0.944217,-1,-1,-1
30,-1,278,669,252,411,0.916371,-1,-1,-1
30,-1,750,286,140,386,0.953861,-1,-1,-1
30,-1,1398,400,149,412,0.958926,-1,-1,-1
31,-1,265,674,251,406,0.927107,-1,-1,-1
31,-1,1397,395,144,407,0.956129,-1,-1,-1
31,-1,753,291,140,390,0.957757,-1,-1,-1
32,-1,1398,391,137,393,0.944306,-1,-1,-1
32,-1,246,678,252,401,0.947738,-1,-1,-1
32,-1,757,294,142,393,0.955573,-1,-1,-1
33,-1,230,681,246,399,0.936999,-1,-1,-1
33,-1,1394,385,137,378,0.950803,-1,-1,-1
33,-1,761,299,140,398,0.953429,-1,-1,-1
34,-1,207,685,251,395,0.92868,-1,-1,-1
34,-1,766,303,134,402,0.952335,-1,-1,-1
34,-1,1382,381,142,363,0.954162,-1,-1,-1
35,-1,196,689,231,391,0.920923,-1,-1,-1
35,-1,769,307,131,408,0.953269,-1,-1,-1
35,-1,1370,374,148,361,0.962014,-1,-1,-1
36,-1,176,694,220,386,0.920549,-1,-1,-1
36,-1,774,312,129,407,0.938484,-1,-1,-1
36,-1,1355,370,155,365,0.956719,-1,-1,-1
37,-1,156,701,204,378,0.878755,-1,-1,-1
37,-1,1334,367,168,367,0.9443,-1,-1,-1
37,-1,779,316,127,406,0.949708,-1,-1,-1
38,-1,139,706,196,374,0.928549,-1,-1,-1
38,-1,1316,361,178,370,0.949087,-1,-1,-1
38,-1,784,321,128,402,0.958085,-1,-1,-1
39,-1,121,711,214,369,0.938371,-1,-1,-1
39,-1,1306,357,179,374,0.951846,-1,-1,-1
39,-1,788,326,131,398,0.95654,-1,-1,-1
40,-1,103,719,234,361,0.917955,-1,-1,-1
40,-1,1298,353,180,376,0.957544,-1,-1,-1
40,-1,791,330,136,395,0.9608,-1,-1,-1
41,-1,89,726,242,354,0.93522,-1,-1,-1
41,-1,795,336,139,392,0.952007,-1,-1,-1
41,-1,1297,348,173,377,0.961686,-1,-1,-1
42,-1,73,733,256,346,0.936305,-1,-1,-1
42,-1,798,343,145,399,0.95331,-1,-1,-1
42,-1,1296,345,165,375,0.961453,-1,-1,-1
43,-1,58,739,268,341,0.927498,-1,-1,-1
43,-1,800,347,147,416,0.94712,-1,-1,-1
43,-1,1294,342,159,370,0.965639,-1,-1,-1
44,-1,41,746,279,334,0.931751,-1,-1,-1
44,-1,802,351,148,426,0.945005,-1,-1,-1
44,-1,1291,336,157,367,0.96391,-1,-1,-1
46,-1,8,764,285,316,0.906099,-1,-1,-1
46,-1,805,364,152,435,0.952037,-1,-1,-1
46,-1,1290,328,139,361,0.964153,-1,-1,-1
47,-1,4,775,275,305,0.902555,-1,-1,-1
47,-1,804,371,156,437,0.946583,-1,-1,-1
47,-1,1291,323,128,350,0.959294,-1,-1,-1
48,-1,3,790,257,290,0.867743,-1,-1,-1
48,-1,808,376,151,440,0.951574,-1,-1,-1
48,-1,1291,319,121,340,0.964889,-1,-1,-1
49,-1,3,802,226,278,0.800362,-1,-1,-1
49,-1,808,382,151,445,0.956496,-1,-1,-1
49,-1,1285,315,118,343,0.966288,-1,-1,-1
50,-1,2,819,207,261,0.724643,-1,-1,-1
50,-1,808,388,150,444,0.948887,-1,-1,-1
50,-1,1273,310,123,346,0.959007,-1,-1,-1
51,-1,1,822,105,258,0.806553,-1,-1,-1
51,-1,807,393,150,441,0.946627,-1,-1,-1
51,-1,1262,306,128,350,0.963215,-1,-1,-1
52,-1,0,793,101,287,0.60093,-1,-1,-1
52,-1,807,401,151,435,0.952061,-1,-1,-1
52,-1,1253,302,129,353,0.96161,-1,-1,-1
53,-1,0,825,89,255,0.626296,-1,-1,-1
53,-1,808,406,149,430,0.952838,-1,-1,-1
53,-1,1244,297,132,356,0.95677,-1,-1,-1
54,-1,0,866,79,214,0.549523,-1,-1,-1
54,-1,809,412,148,427,0.954372,-1,-1,-1
54,-1,1234,293,135,357,0.961369,-1,-1,-1
55,-1,1225,289,140,359,0.937701,-1,-1,-1
55,-1,810,417,151,422,0.9538,-1,-1,-1
56,-1,811,424,155,422,0.945525,-1,-1,-1
56,-1,1220,284,137,360,0.960586,-1,-1,-1
57,-1,813,431,154,431,0.940474,-1,-1,-1
57,-1,1219,280,133,359,0.960591,-1,-1,-1
58,-1,815,437,160,440,0.936988,-1,-1,-1
58,-1,1218,276,126,357,0.959633,-1,-1,-1
59,-1,820,443,159,448,0.942976,-1,-1,-1
59,-1,1217,273,121,357,0.963291,-1,-1,-1
60,-1,1216,270,115,354,0.95329,-1,-1,-1
60,-1,824,449,158,454,0.953406,-1,-1,-1
62,-1,1209,263,108,336,0.953459,-1,-1,-1
62,-1,833,462,147,461,0.954001,-1,-1,-1
63,-1,837,466,142,475,0.955932,-1,-1,-1
63,-1,1197,260,113,329,0.957767,-1,-1,-1
64,-1,840,474,145,479,0.950288,-1,-1,-1
64,-1,1186,257,117,323,0.956128,-1,-1,-1
65,-1,846,479,143,482,0.953939,-1,-1,-1
65,-1,1175,253,121,325,0.960106,-1,-1,-1
66,-1,850,486,146,476,0.954725,-1,-1,-1
66,-1,1158,249,132,327,0.957206,-1,-1,-1
67,-1,1138,247,143,326,0.954105,-1,-1,-1
67,-1,856,493,145,470,0.955976,-1,-1,-1
68,-1,860,501,152,462,0.952324,-1,-1,-1
68,-1,1124,244,150,328,0.955566,-1,-1,-1
69,-1,864,509,158,457,0.948141,-1,-1,-1
