1,-1,1494,437,57,186,0.888055,-1,-1,-1
1,-1,1072,199,33,137,0.919045,-1,-1,-1
1,-1,422,207,39,142,0.922578,-1,-1,-1
3,-1,1494,436,55,187,0.894934,-1,-1,-1
3,-1,1072,200,33,136,0.91571,-1,-1,-1
3,-1,421,207,40,142,0.919805,-1,-1,-1
4,-1,1495,436,55,188,0.895452,-1,-1,-1
4,-1,1072,200,32,136,0.91286,-1,-1,-1
4,-1,421,207,41,141,0.92068,-1,-1,-1
5,-1,1073,199,34,138,0.885772,-1,-1,-1
5,-1,1494,437,56,173,0.902359,-1,-1,-1
5,-1,421,208,42,140,0.914774,-1,-1,-1
6,-1,1490,438,70,189,0.870461,-1,-1,-1
6,-1,1071,200,39,138,0.891317,-1,-1,-1
6,-1,420,210,45,139,0.91599,-1,-1,-1
7,-1,1488,441,83,189,0.879945,-1,-1,-1
7,-1,1069,200,45,140,0.888843,-1,-1,-1
7,-1,421,212,44,137,0.91434,-1,-1,-1
8,-1,1485,440,87,183,0.858245,-1,-1,-1
8,-1,1068,200,53,142,0.913793,-1,-1,-1
8,-1,422,214,44,136,0.918001,-1,-1,-1
9,-1,1484,439,88,183,0.790077,-1,-1,-1
9,-1,423,214,43,136,0.921013,-1,-1,-1
9,-1,1068,200,55,141,0.931164,-1,-1,-1
10,-1,1484,443,89,175,0.808392,-1,-1,-1
10,-1,424,215,42,135,0.904604,-1,-1,-1
10,-1,1067,201,59,140,0.931586,-1,-1,-1
11,-1,1485,445,89,170,0.811592,-1,-1,-1
11,-1,425,215,41,135,0.917553,-1,-1,-1
11,-1,1066,201,62,140,0.935551,-1,-1,-1
12,-1,1491,451,86,166,0.827534,-1,-1,-1
12,-1,426,216,41,134,0.912537,-1,-1,-1
12,-1,1068,201,61,140,0.935781,-1,-1,-1
13,-1,1500,445,84,177,0.794396,-1,-1,-1
13,-1,426,216,43,135,0.925895,-1,-1,-1
13,-1,1071,202,60,139,0.933673,-1,-1,-1
14,-1,1508,441,79,184,0.734897,-1,-1,-1
14,-1,1079,202,55,139,0.918527,-1,-1,-1
14,-1,426,216,45,137,0.935466,-1,-1,-1
15,-1,1515,443,70,184,0.579422,-1,-1,-1
15,-1,1084,202,52,139,0.931515,-1,-1,-1
15,-1,426,216,48,139,0.937088,-1,-1,-1
16,-1,425,218,50,140,0.947077,-1,-1,-1
16,-1,1087,203,51,141,0.953955,-1,-1,-1
17,-1,1089,204,52,140,0.949808,-1,-1,-1
17,-1,426,219,50,140,0.950755,-1,-1,-1
19,-1,1093,204,51,140,0.946712,-1,-1,-1
19,-1,427,221,52,141,0.954154,-1,-1,-1
20,-1,1097,205,54,137,0.939466,-1,-1,-1
20,-1,428,221,51,141,0.954088,-1,-1,-1
21,-1,1099,204,61,137,0.944575,-1,-1,-1
21,-1,428,221,51,143,0.952692,-1,-1,-1
22,-1,429,222,51,145,0.948621,-1,-1,-1
22,-1,1099,205,66,136,0.948655,-1,-1,-1
23,-1,430,222,51,147,0.946733,-1,-1,-1
23,-1,1099,205,68,136,0.952094,-1,-1,-1
24,-1,0,573,34,214,0.566873,-1,-1,-1
24,-1,430,223,51,147,0.946046,-1,-1,-1
24,-1,1100,205,69,137,0.955637,-1,-1,-1
25,-1,0,575,50,211,0.553444,-1,-1,-1
25,-1,432,224,49,146,0.949237,-1,-1,-1
25,-1,1103,206,65,137,0.962193,-1,-1,-1
26,-1,0,589,69,192,0.754096,-1,-1,-1
26,-1,433,226,50,145,0.94557,-1,-1,-1
26,-1,1107,206,61,138,0.958467,-1,-1,-1
27,-1,0,565,86,217,0.781341,-1,-1,-1
27,-1,1113,207,54,137,0.950821,-1,-1,-1
27,-1,435,226,52,144,0.953914,-1,-1,-1
28,-1,1,567,93,212,0.842747,-1,-1,-1
28,-1,437,226,53,145,0.94681,-1,-1,-1
28,-1,1118,207,49,137,0.955856,-1,-1,-1
29,-1,0,562,104,215,0.898247,-1,-1,-1
29,-1,440,226,59,145,0.936768,-1,-1,-1
29,-1,1125,208,44,136,0.94819,-1,-1,-1
30,-1,0,558,109,218,0.906378,-1,-1,-1
30,-1,1136,207,37,138,0.936194,-1,-1,-1
30,-1,442,227,65,144,0.947521,-1,-1,-1
31,-1,1142,208,36,137,0.933096,-1,-1,-1
31,-1,444,228,67,144,0.936004,-1,-1,-1
31,-1,0,553,115,222,0.939099,-1,-1,-1
